IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,Longitude,ConditionName,IncidentType,Event,EventName,Reason,DOTNotes,day,flood,wind,winter,fog,rainevent,winterevent,cycloneevent,dur,noweather
543460,2018-09-16T19:15:00Z,2018-09-16T20:15:00Z,SR-1352,Measley Rd,Both Directions,NA,NA,35.2422144,-77.58907163,Road Impassable,Weather Event,149,Hurricane Florence,Road is closed due to high water from the Hurricane.,NA,9/16/18,1,0,0,0,0,0,1,0.041666667,0
543461,2018-09-16T19:16:00Z,2018-09-21T17:00:00Z,SR-2032,Clark St,Both Directions,SR-2029,Yadkin Rd,35.18543532,-79.3740685,Cleared,Weather Event,149,Hurricane Florence,"The road is closed near Yadkin Road, due to down power lines.",299/ MOORE CME,9/16/18,0,1,0,0,0,0,1,4.905555556,0
543462,2018-09-16T19:18:00Z,2018-09-30T19:18:00Z,NC-53,Cedar Creek Road,Both Directions,NA,AB Smith Road,34.91488059,-78.7346632,Cleared,Weather Event,149,Hurricane Florence,The road is impassable due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,14,0
543463,2018-09-16T19:20:00Z,2018-09-22T17:00:00Z,SR-1272,New Centre Dr,Both Directions,NC-132,College Rd.,34.23671094,-77.87293976,Cleared,Weather Event,149,Hurricane Florence,Reported High waters at New Centre Dr. SR1272 near the intersection with College Rd. NC132,NA,9/16/18,0,0,0,0,0,0,1,5.902777778,0
543464,2018-09-16T19:21:00Z,2018-09-21T17:00:00Z,SR-1857,Valley View Rd,Both Directions,NA,Niagra Carthage Rd,35.20517419,-79.35481644,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Niagra Carthage Rd.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.902083333,0
543465,2018-09-16T19:20:00Z,2018-10-01T22:00:00Z,US-74,US-76 / Andrew Jackson Highway,Both Directions,NC-87,Maco Road NE,34.28631747,-78.13967543,Road Impassable,Weather Event,149,Hurricane Florence,US-74 / US-76 / Andrew Jackson Highway is closed near NC-87 / Maco Road due to flooding.,JWC. Per SHP Troop B via email. Confirmed via phone.,9/16/18,1,0,0,0,0,0,1,15.11111111,0
543466,2018-09-16T19:24:00Z,2018-09-19T19:24:00Z,NC-20,NA,Both Directions,NA,NA,34.7977918,-78.83933401,Road Impassable,Weather Event,149,Hurricane Florence,4&quot; to 6&quot; of water across both lanes,NA,9/16/18,1,0,0,0,0,0,1,3,0
543467,2018-09-16T19:25:00Z,2018-09-21T19:00:00Z,SR-2110,S Glenwood Trl,Both Directions,NA,Strathmore St,35.13686886,-79.37647474,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near Strathmore Street.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.982638889,0
543468,2018-09-16T19:26:00Z,2018-09-19T19:26:00Z,SR-1700,Mercer Mill Brown Marsh Rd,Both Directions,NA,NA,34.52552918,-78.63958716,Road Impassable,Weather Event,149,Hurricane Florence,"Flooded road, 500&rsquo;, cannot see past last bridge.
",NA,9/16/18,1,0,0,0,0,0,1,3,0
543469,2018-09-16T19:24:00Z,2018-09-23T19:24:00Z,SR-2106,Red Forbes Rd,Both Directions,NC-903,NA,35.5284694,-77.42861319,Cleared,Weather Event,149,Hurricane Florence,"From interection with Denali road to intersection with NC 903, flooding has created impassable conditions.",NA,9/16/18,1,0,0,0,0,0,1,7,0
543470,2018-09-16T19:29:00Z,2018-09-21T19:00:00Z,SR-2055,N Poplar St,Both Directions,NA,Brian Rd,35.14697894,-79.41733408,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near Brian Rd.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.979861111,0
543472,2018-09-16T19:30:00Z,2018-09-21T19:30:00Z,SR-1411,Deep Springs Church Rd,Both Directions,NA,NA,35.02666385,-80.27575017,Cleared,Weather Event,149,Hurricane Florence,SR1411 Deep Springs Church road at Clinton ave. is closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,5,0
543474,2018-09-16T19:31:00Z,2018-09-18T19:31:00Z,NC-131,NA,Both Directions,NA,NA,34.68100578,-78.78360724,Road Impassable,Weather Event,149,Hurricane Florence,"Tree blocking passage though some are trying to drive around it. Water is NOT in roadway here presently though. If tree was pushed, it might allow Marsh road residents an outlet. 
",NA,9/16/18,1,1,0,0,0,0,1,2,0
543475,2018-09-16T19:32:00Z,2018-09-21T19:00:00Z,US-1,NA,Both Directions,NA,Rosy Road,35.12071741,-79.45091677,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near Rosy Rd.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.977777778,0
543476,2018-09-16T19:31:00Z,2018-09-30T19:31:00Z,SR-1438,Lanvale Rd,Both Directions,NA,Grandiflora Drive,34.23024241,-78.05595097,Cleared,Weather Event,149,Hurricane Florence,The road between Back Yard Feet and Grandiflora Drive is closed due to a sink hole.,NA,9/16/18,0,0,0,0,0,0,1,14,0
543477,2018-09-16T19:34:00Z,2018-10-01T22:00:00Z,US-421,NA,Both Directions,NC-210,NA,34.45905315,-78.04968308,Cleared,Weather Event,149,Hurricane Florence,US-421 is closed in both directions north of NC-210 due to flooding.,JWC. Per Pender SO via email.,9/16/18,1,0,0,0,0,0,1,15.10138889,0
543478,2018-09-16T19:33:00Z,2018-09-22T17:00:00Z,SR-2005,Lord Byron Rd,Both Directions,SR-2047,Wolfe Ln,34.26525405,-77.85901092,Road Impassable,Weather Event,149,Hurricane Florence,Reported Downed trees and powerlines along Lord Byron Rd. SR-2005 near the intersection with Wolf Ln. SR-2047,NA,9/16/18,0,1,0,0,0,0,1,5.89375,0
543479,2018-09-16T19:36:00Z,2018-09-21T19:00:00Z,US-1,NA,Both Directions,NA,S Pinehurst Street,35.12414029,-79.43898659,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near S Pinehurst Street.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.975,0
543480,2018-09-16T19:37:00Z,2019-08-15T18:37:15Z,US-701,NA,Both Directions,NA,NA,34.53450919,-78.64468861,Cleared,Weather Event,149,Hurricane Florence,"Flooded road, .5 mile, vehicles blocking roadway.
",NA,9/16/18,1,0,0,0,0,0,1,332.9585069,0
543482,2018-09-16T19:40:00Z,2018-09-22T17:00:00Z,SR-1542,Battle Acre Rd,Both Directions,US-421,S Fort Fisher Blvd,33.96833617,-77.91924491,Cleared,Weather Event,149,Hurricane Florence,Reporterd Sand in the Road Way on Battle Acre Rd. SR-1542 Near the intersection with S. Fort Fisher Blvd. US-421,NA,9/16/18,0,0,0,0,0,0,1,5.888888889,0
543483,2018-09-16T19:39:00Z,2019-08-15T18:36:30Z,US-701,NA,Heading North,NA,NA,34.65616014,-78.49313083,Cleared,Weather Event,149,Hurricane Florence,northbound lanes flooded 300&#39;  southbound lanes passable,NA,9/16/18,1,0,0,0,0,0,1,332.9565972,0
543486,2018-09-16T19:44:00Z,2018-09-22T17:00:00Z,SR-1175,SR-1175,Both Directions,NA,Fountain Dr.,34.22309599,-77.88588173,Cleared,Weather Event,149,Hurricane Florence,Reported downed trees and powre lines on Kerr Ave. SR-1175 near the intersection with Fountain Dr.,NA,9/16/18,0,1,0,0,0,0,1,5.886111111,0
543487,2018-09-16T19:45:00Z,2019-08-15T18:37:07Z,US-701,NA,Heading South,NA,NA,34.67833355,-78.4898591,Cleared,Weather Event,149,Hurricane Florence,SBL US701 PONDING/FLOODED,NA,9/16/18,1,0,0,0,0,0,1,332.9528588,0
543488,2018-09-16T19:48:00Z,2018-09-22T17:00:00Z,SR-1592,Lansdowne Rd,Both Directions,SR-1752,Devonshire Ln,34.16528263,-77.88552,Cleared,Weather Event,149,Hurricane Florence,Reported downed trees and powerlines on Lansdown Rd. SR-1592 near the intersection with Devonshire Ln. SR-1752,NA,9/16/18,0,1,0,0,0,0,1,5.883333333,0
543489,2018-09-16T19:52:00Z,2018-09-30T19:52:00Z,US-74,Andrew Jackson Highway,Both Directions,NA,Stella Drive,34.27664944,-78.12331696,Road Impassable,Weather Event,149,Hurricane Florence,The road is impassable near Stella Drive due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,14,0
543490,2018-09-16T19:55:00Z,2018-09-18T17:00:00Z,SR-1923,Old Cottonville Rd,Both Directions,SR-1918,Cottonville Rd,35.21267176,-80.17575407,Road Closed,Weather Event,149,Hurricane Florence,SR 1923(Old Cottonville Rd) near SR 1918(Cottonville Rd) is closed due to flooding from Hurricane Florence.,NA,9/16/18,1,0,0,0,0,0,1,1.878472222,0
543491,2018-09-16T19:40:00Z,2018-09-21T19:00:00Z,SR-2072,Bethune Ave,Both Directions,SR-2134,Keyser St,35.12544689,-79.42159576,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near Keyser Street.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.972222222,0
543492,2018-09-16T19:49:00Z,2018-10-15T05:00:00Z,SR-1100,Slocum Trail,Both Directions,NC-53,NA,34.50585896,-78.18699632,Road Closed,Weather Event,149,Hurricane Florence,Slocum Trail is closed near NC-53 due to flooding and damaged roadway,Per Pender County Sheriff,9/16/18,1,0,0,0,0,0,1,28.38263889,0
543493,2018-09-16T20:01:00Z,2018-09-30T21:01:00Z,SR-1807,Lynch Rd,Both Directions,NC-24,NA,35.34002622,-79.35860179,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near NC-24.,NA,9/16/18,0,0,0,0,0,0,1,14.04166667,0
543494,2018-09-16T20:00:00Z,2018-09-24T20:00:00Z,SR-1758,E Mcduffie Crossing Rd,Both Directions,SR-1752,Rennert Rd,34.74013664,-79.05094443,Cleared,Weather Event,149,Hurricane Florence,Road impassible due to down tree with powerlines,NA,9/16/18,0,1,0,0,0,0,1,8,0
543495,2018-09-16T20:03:00Z,2018-09-28T20:03:00Z,SR-1540,Jordan Rd,Both Directions,NA,NA,34.44853411,-78.75434159,Cleared,Weather Event,149,Hurricane Florence,Road is closed due to road failure.,NA,9/16/18,0,0,0,0,0,0,1,12,0
543496,2018-09-16T19:59:00Z,2018-09-21T19:59:00Z,SR-1238,Hasty Rd,Both Directions,NA,NA,34.9766396,-80.36509042,Cleared,Weather Event,149,Hurricane Florence,SR1238 Hasty road at upper & lower white store road is washed out.,NA,9/16/18,1,0,0,0,0,0,1,5,0
543497,2018-09-16T20:04:00Z,2018-10-01T22:00:00Z,NC-210,NA,Heading South,SR-1426,Cheshire Road,34.42941655,-77.92119283,Cleared,Weather Event,149,Hurricane Florence,NC-210 is closed near Cheshire Road due to a sinkhole.,Per Pender County Sheriff.  Soft Pavement and sink hole,9/16/18,0,0,0,0,0,0,1,15.08055556,0
543498,2018-09-16T20:00:00Z,2018-09-21T15:11:04Z,SR-1942,Aldridge Rd,Both Directions,SR-1943,Old Davis Rd,35.18819776,-80.21103889,Cleared,Weather Event,149,Hurricane Florence,SR 1942(Aldridge Rd) near SR 1943(Old Davis Rd) is back open.,NA,9/16/18,1,0,0,0,0,0,1,4.799351852,0
543499,2018-09-16T20:08:00Z,2018-09-19T20:08:00Z,US-17,Main Street,Both Directions,SR-9999,SR-9999,33.97236277,-78.38664104,Cleared,Weather Event,149,Hurricane Florence,US-17 BUS is reported to be impassible between Mulberry Street and Village Road in Shallote.,Per email request,9/16/18,0,0,0,0,0,0,1,3,0
543500,2018-09-16T20:07:00Z,2018-09-21T20:07:00Z,SR-1250,Poplar Hill Church,Both Directions,NA,NA,34.98108736,-80.19738982,Cleared,Weather Event,149,Hurricane Florence,SR1250 Poplar Hill Church Rd. past Mills Rd. is closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,5,0
543501,2018-09-16T20:06:00Z,2018-09-30T20:06:00Z,US-17,Ocean Highway E,Heading South,NC-87,George II Highway,34.13572471,-78.09463651,Cleared,Weather Event,149,Hurricane Florence,The road is impassable on the southbound lane from NC-87 (George II Highway) to Rice Creek Parkway due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,14,0
543502,2018-09-16T20:07:00Z,2018-09-21T20:00:00Z,SR-2036,E Indiana Ave,Both Directions,NA,Strathmore Street,35.13574696,-79.37878728,Road Impassable,Weather Event,149,Hurricane Florence,The road is closed near Strathmore Street.,Down power line/ 299 Moore CME,9/16/18,0,1,0,0,0,0,1,4.995138889,0
543503,2018-09-16T20:09:00Z,2018-09-30T21:09:00Z,SR-1803,Carthage Rd,Both Directions,US-1,NA,35.25565414,-79.28836396,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near US-1.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543504,2018-09-16T20:08:00Z,2018-09-18T20:08:00Z,SR-1939,Hinson Rd,Both Directions,SR-1923,Old Cottonville Rd,35.21992862,-80.17076957,Road Closed,Weather Event,149,Hurricane Florence,SR 1939(Hinson Rd) @ SR 1923(Old Cottonville Rd) is back open.,NA,9/16/18,1,0,0,0,0,0,1,2,0
543505,2018-09-16T20:09:00Z,2018-10-01T22:00:00Z,SR-1469,Pitt County Line Road,Both Directions,NC-118,NA,35.34824785,-77.32963282,Cleared,Weather Event,149,Hurricane Florence,Pitt County Line Road is closed near NC-118 due to flooding.,JWC. Per Pitt Co Gov via email.,9/16/18,1,0,0,0,0,0,1,15.07708333,0
543506,2018-09-16T20:12:00Z,2018-09-19T20:12:00Z,US-74,US-74/76,Both Directions,NA,NA,34.27911471,-78.12633716,Cleared,Weather Event,149,Hurricane Florence,US-74/76 is reported to be closed just East of NC-87 at the Hood Swamp near Sandy Creek.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543507,2018-09-16T20:12:00Z,2018-09-19T20:12:00Z,US-76,US-74/76,Both Directions,NA,NA,34.27911471,-78.12633716,Cleared,Weather Event,149,Hurricane Florence,US-74/76 is reported to be closed just East of NC-87 at the Hood Swamp near Sandy Creek.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543509,2018-09-16T20:13:00Z,2018-09-21T20:00:00Z,SR-2036,E Indiana Ave,Both Directions,NA,Holland PL,35.12218157,-79.38735914,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Holland Place.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.990972222,0
543510,2018-09-16T20:12:00Z,2018-09-18T20:12:00Z,SR-1249,Canton Rd,Both Directions,SR-1264,Burleson Rd,35.32880394,-80.25864682,Road Closed,Weather Event,149,Hurricane Florence,SR 1249(Canton Rd) @ SR 1264(Burleson Rd) is closed due to flooding from Hurricane Florence.,NA,9/16/18,1,0,0,0,0,0,1,2,0
543512,2018-09-16T20:12:00Z,2018-09-30T21:12:00Z,SR-1658,Wadsworth Rd,Both Directions,SR-1651,Old River Rd,35.38958525,-79.36779443,Cleared,Weather Event,149,Hurricane Florence,"The road is closed near Old River Road,",Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543513,2018-09-16T20:15:00Z,2018-09-19T20:15:00Z,SR-1438,Lanvale Rd,Both Directions,NA,Grandifloria Dr,34.23569914,-78.0558349,Road Impassable,Weather Event,149,Hurricane Florence,Lanvale Road is reported closed near Grandifloria Drive.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543515,2018-09-16T20:16:00Z,2018-09-21T20:00:00Z,SR-2036,E Indiana Ave,Both Directions,NA,Maples Rd,35.15979109,-79.3858218,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Maples Rd.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.988888889,0
543516,2018-09-16T20:16:00Z,2018-09-21T14:53:53Z,SR-1103,Rocky River Rd,Both Directions,NC-138,NA,35.21701834,-80.21359299,Cleared,Weather Event,149,Hurricane Florence,SR 1103(Rocky River Rd) near NC138 has reopened.,NA,9/16/18,1,0,0,0,0,0,1,4.77630787,0
543517,2018-09-16T20:15:00Z,2018-09-30T21:15:00Z,SR-1805,Union Church Rd,Both Directions,US-15,NA,35.34380604,-79.38888545,Cleared,Weather Event,149,Hurricane Florence,The road is closed near US-15/501.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543518,2018-09-16T20:09:00Z,2018-09-22T17:00:00Z,SR-1399,Gordon Rd,Both Directions,I-40,NA,34.27127009,-77.84720528,Cleared,Weather Event,149,Hurricane Florence,NA,Per NCDPS - trooper advised large sink hole near patsy lane,9/16/18,0,0,0,0,0,0,1,5.86875,0
543519,2018-09-16T20:14:00Z,2018-09-21T17:00:00Z,US-1,US 1 BUS,Both Directions,SR-1803,Vass-Carthage Rd,35.25381357,-79.28567203,Road Closed,Weather Event,149,Hurricane Florence,Road closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,4.865277778,0
543520,2018-09-16T20:18:00Z,2018-09-19T20:18:00Z,SR-1181,Turkey Trap Rd SW,Both Directions,NA,Fawn Haven Lane,33.95174236,-78.30176003,Road Impassable,Weather Event,149,Hurricane Florence,Turkey Trot is reported to be impassible near Fawn Haven Lane.,NA,9/16/18,0,0,0,0,0,0,1,3,0
543521,2018-09-16T20:19:00Z,2018-09-30T21:19:00Z,SR-1435,Sunset Dr,Both Directions,NA,Simmons Road,35.41424679,-79.59084955,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Simmons Road.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543522,2018-09-16T20:20:00Z,2018-09-19T20:20:00Z,SR-1455,Lincoln Rd,Both Directions,NA,Old Mill Road,34.25931137,-78.04384451,Road Impassable,Weather Event,149,Hurricane Florence,Lincoln Road NE is closed between Old Mill Rd and Playground Drive.,NA,9/16/18,0,0,0,0,0,0,1,3,0
543523,2018-09-16T20:19:00Z,2018-09-21T17:00:00Z,NC-24,NC 24/27,Both Directions,NA,Kelly Rd.,35.32581645,-79.25190125,Cleared,Weather Event,149,Hurricane Florence,Road closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,4.861805556,0
543524,2018-09-16T20:14:00Z,2018-09-30T20:14:00Z,SR-1515,Old Mill Creek Rd SE,Both Directions,SR-1517,Swain Rd SE,34.09317009,-78.07703416,Cleared,Weather Event,149,Hurricane Florence,The road is impassable between Swain Road SE and Mill Creek due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,14,0
543525,2018-09-16T20:20:00Z,2018-09-30T20:20:00Z,SR-2033,E Connecticut Ave,Both Directions,NA,Ox Ridge Ln,35.1579649,-79.36185074,Road Impassable,Weather Event,149,Hurricane Florence,L326W Duke Ticket # 1250142,NA,9/16/18,0,0,0,0,0,0,1,14,0
543526,2018-09-16T20:20:00Z,2018-09-21T20:00:00Z,SR-2036,E Indiana Ave,Both Directions,NA,Stornoway Dr,35.12786007,-79.3783803,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Stornoway Drive.,299/ Moore CME,9/16/18,0,0,0,0,0,0,1,4.986111111,0
543527,2018-09-16T20:21:00Z,2018-09-30T21:21:00Z,NC-24,NA,Both Directions,SR-1434,Talc Mine Rd,35.39791782,-79.61105815,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Talc Mine Road.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543528,2018-09-16T20:23:00Z,2018-09-21T17:00:00Z,NC-22,NA,Both Directions,NA,Green Haven Ln.,35.29502644,-79.41946058,Road Closed,Weather Event,149,Hurricane Florence,Road closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,4.859027778,0
543529,2018-09-16T20:16:00Z,2018-09-21T20:16:00Z,SR-1812,McRae,Both Directions,NA,NA,35.2547154,-80.03954968,Cleared,Weather Event,149,Hurricane Florence,SR1812 McRae Rd. before Diggs Rd. is closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,5,0
543530,2018-09-16T20:22:00Z,2018-09-18T20:22:00Z,SR-1910,Mauldin Rd,Both Directions,SR-1908,Huneycutt Mill Rd,35.27666231,-80.19285659,Road Closed,Weather Event,149,Hurricane Florence,SR 1910(Mauldin Rd) near SR 1908(Huneycutt Mill Rd) is back open.,NA,9/16/18,1,0,0,0,0,0,1,2,0
543531,2018-09-16T20:26:00Z,2018-09-21T20:00:00Z,SR-2080,S May Street,Both Directions,NA,E Indiana Ave,35.16919672,-79.39384007,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near E Indiana Ave.,299/  Moore CME,9/16/18,0,0,0,0,0,0,1,4.981944444,0
543532,2018-09-16T20:18:00Z,2018-09-30T20:18:00Z,SR-2026,Youngs Rd,Both Directions,US-1,NA,35.20984009,-79.32897583,Road Impassable,Weather Event,149,Hurricane Florence,Trees down with lines.,NA,9/16/18,0,1,0,0,0,0,1,14,0
543533,2018-09-16T20:27:00Z,2018-09-18T20:27:00Z,SR-1914,Cooper Rd,Both Directions,NC-138,NA,35.26714494,-80.19713381,Road Closed,Weather Event,149,Hurricane Florence,SR 1914(Cooper Rd) near Hwy 138 is back open.,NA,9/16/18,1,0,0,0,0,0,1,2,0
543534,2018-09-16T20:25:00Z,2018-09-21T17:00:00Z,NC-22,NA,Both Directions,NA,Nicks Creek Ln,35.25299448,-79.41250241,Cleared,Weather Event,149,Hurricane Florence,Road closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,4.857638889,0
543535,2018-09-16T20:26:00Z,2018-09-30T20:26:00Z,SR-2128,Rob Roy Rd,Both Directions,NA,Ayr St,35.1407393,-79.37678841,Cleared,Weather Event,149,Hurricane Florence,"7728W    Duke     1    Ticket # 12412249
",NA,9/16/18,0,0,0,0,0,0,1,14,0
543536,2018-09-16T20:28:00Z,2018-09-19T20:28:00Z,US-74,NA,Both Directions,SR-1425,Saw Mill Rd,34.28738005,-78.14774717,Cleared,Weather Event,149,Hurricane Florence,US-74/76 is reported as closed near Saw Mill Road East of Delco.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543537,2018-09-16T20:28:00Z,2018-09-19T20:28:00Z,US-76,NA,Both Directions,SR-1425,Saw Mill Rd,34.28738005,-78.14774717,Cleared,Weather Event,149,Hurricane Florence,US-74/76 is reported as closed near Saw Mill Road East of Delco.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543538,2018-09-16T20:27:00Z,2018-09-21T20:27:00Z,SR-1634,Grassy Island Rd,Both Directions,NA,NA,35.07862637,-79.8972276,Cleared,Weather Event,149,Hurricane Florence,"SR-1634Grassy Islnd RdAnsonvilleRoad Closed




Grassy Island Rd SR 1634 is closed due to high water. Closures betwwen NC 109 and Stanback ferry SR 1703

",NA,9/16/18,1,0,0,0,0,0,1,5,0
543539,2018-09-16T20:26:00Z,2018-09-30T21:26:00Z,SR-1915,Foxcroft Rd,Both Directions,NA,NA,35.25191329,-79.400834,Cleared,Weather Event,149,Hurricane Florence,Power lines in the road.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543540,2018-09-16T20:29:00Z,2018-09-18T20:29:00Z,SR-1258,Newt Rd,Both Directions,SR-1249,Canton Rd,35.32716714,-80.24726382,Road Closed,Weather Event,149,Hurricane Florence,SR 1258(Newt Rd) near SR 1249(Canton Rd) is back open.,NA,9/16/18,1,0,0,0,0,0,1,2,0
543541,2018-09-16T20:29:00Z,2018-09-30T20:29:00Z,SR-2080,May St,Both Directions,NA,E Vermont Ave,35.17384343,-79.38629861,Cleared,Weather Event,149,Hurricane Florence,NA,NA,9/16/18,0,0,0,0,0,0,1,14,0
543542,2018-09-16T20:31:00Z,2018-09-19T20:31:00Z,US-74,NA,Both Directions,NA,NA,34.28624186,-78.13873735,Cleared,Weather Event,1,None,"US-74/76 is reported as closed near Northwest Rd, near Maco.",per email,9/16/18,0,0,0,0,0,0,0,3,1
543543,2018-09-16T20:31:00Z,2018-09-19T20:31:00Z,US-76,NA,Both Directions,NA,NA,34.28624186,-78.13873735,Cleared,Weather Event,1,None,"US-74/76 is reported as closed near Northwest Rd, near Maco.",per email,9/16/18,0,0,0,0,0,0,0,3,1
543544,2018-09-16T20:22:00Z,2018-09-19T21:22:00Z,SR-1343,Little Macedonia Rd NW,Both Directions,SR-9999,SR-9999,34.04701759,-78.31868061,Road Impassable,Weather Event,149,Hurricane Florence,Little Macedonia Road is report closed near Hot Rod Lane NW.,NA,9/16/18,0,0,0,0,0,0,1,3.041666667,0
543545,2018-09-16T20:31:00Z,2018-09-30T21:31:00Z,SR-1802,Niagara-Carthage Rd,Both Directions,SR-1831,Farm Life School Rd,35.28683296,-79.3738675,Cleared,Weather Event,149,Hurricane Florence,The road is closed near Farm Life Scholl Road.,Duke Power 254.,9/16/18,0,1,0,0,0,0,1,14.04166667,0
543546,2018-09-16T20:32:00Z,2099-09-30T20:32:00Z,SR-1600,McCormick Bridge Road,Both Directions,SR-1798,Sandclay Rd,35.21769732,-78.93868225,Cleared,Weather Event,149,Hurricane Florence,The road is closed due to bridge damage. The opening time of this road is undetermined at this time.,NA,9/16/18,1,0,0,0,0,0,1,29599,0
543547,2018-09-16T20:32:00Z,2018-09-21T17:00:00Z,SR-1802,Niagara-Carthage Rd,Both Directions,NA,Lakeview Dr.,35.26559114,-79.35870617,Cleared,Weather Event,149,Hurricane Florence,Road closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,4.852777778,0
543548,2018-09-16T20:34:00Z,2018-09-19T20:34:00Z,SR-1426,Lanvale Rd NE,Both Directions,SR-1423,Vernon Rd,34.30835687,-78.14789337,Road Impassable,Weather Event,149,Hurricane Florence,The intersection of Mt. Misery Road and Vernon Rd is reported as closed.,per email,9/16/18,0,0,0,0,0,0,1,3,0
543549,2018-09-16T20:33:00Z,2018-09-16T21:33:00Z,SR-2072,N Bethesda Ave,Both Directions,NA,Arbutus Rd,35.15843186,-79.37814436,Road Impassable,Weather Event,149,Hurricane Florence,"Duke     1    Lines Down
",NA,9/16/18,0,0,0,0,0,0,1,0.041666667,0
543550,2018-09-16T20:31:00Z,2018-09-21T20:31:00Z,SR-1900,Council Rd,Both Directions,SR-1903,Teds Rd,34.88515474,-78.94311746,Road Impassable,Weather Event,149,Hurricane Florence,Impassible due to flooding,NA,9/16/18,1,0,0,0,0,0,1,5,0
543551,2018-09-16T20:36:00Z,2018-09-19T20:36:00Z,NC-211,NA,Both Directions,SR-9999,Bonnett Creek Drive,33.92103561,-78.01327736,Road Impassable,Weather Event,149,Hurricane Florence,NC-211 is reported as closed near Bonnett Creek Lane in Soutport.,NA,9/16/18,0,0,0,0,0,0,1,3,0
543552,2018-09-16T20:35:00Z,2018-09-22T22:00:00Z,SR-1105,Cross Landing Rd,Both Directions,SR-1115,Chapel Hill Rd,35.87781234,-76.33734984,Cleared,Weather Event,149,Hurricane Florence,The road has reopened near Chapel Hill Road.,NA,9/16/18,1,0,0,0,0,0,1,6.059027778,0
543553,2018-09-16T20:36:00Z,2018-10-01T22:00:00Z,SR-1673,Deerfield Drive,Both Directions,SR-1674,Creekview Drive,34.35682203,-77.71242168,Cleared,Weather Event,149,Hurricane Florence,Deerfield Drive is closed near Creekview Drive due to a road washout.,JWC. Per Pender SO via email.,9/16/18,1,0,0,0,0,0,1,15.05833333,0
543554,2018-09-16T20:31:00Z,2018-09-21T20:31:00Z,SR-1728,Doc Wyatt Rd,Both Directions,NA,NA,35.00129688,-79.99767819,Road Closed,Weather Event,149,Hurricane Florence,SR1728 Doc Wyatt closed due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,5,0
543555,2018-09-16T20:38:00Z,2018-09-19T22:00:00Z,SR-1209,N Road St,Both Directions,SR-1210,Cemetery Rd,35.92264715,-76.24747651,Road Impassable,Weather Event,149,Hurricane Florence,Route impassable due to flooding.,NA,9/16/18,1,0,0,0,0,0,1,3.056944444,0
543556,2018-09-16T20:36:00Z,2018-09-22T17:00:00Z,SR-1322,Bavarian Ln,Both Directions,NA,NA,34.28840445,-77.87781206,Cleared,Weather Event,149,Hurricane Florence,Reported washout on N Kerr Ave / Bavarian Ln SR-1322,NA,9/16/18,1,0,0,0,0,0,1,5.85,0
